Line,Staff,DateTime_Out,DateTime_Out2
3,Team A,2018-03-13 07:00:00,2018-03-13 15:00:00
3,Team D,2018-03-13 07:00:00,2018-03-13 15:00:00
3,Team A,2018-03-13 15:00:00,2018-03-13 15:00:00
3,Team D,2018-03-13 15:00:00,2018-03-13 15:00:00
3,Team C,2018-03-13 15:00:00,2018-03-13 23:00:00
3,Team C,2018-03-13 23:00:00,2018-03-13 23:00:00
3,Team B,2018-03-13 23:00:00,2018-03-14 07:00:00
3,Team B,2018-03-14 07:00:00,2018-03-14 15:00:00
3,Team D,2018-03-14 07:00:00,2018-03-14 15:00:00
3,Team B,2018-03-14 15:00:00,2018-03-14 15:00:00
3,Team D,2018-03-14 15:00:00,2018-03-14 15:00:00
3,Team C,2018-03-14 15:00:00,2018-03-14 23:00:00
3,Team C,2018-03-14 23:00:00,2018-03-14 23:00:00
3,Team B,2018-03-14 23:00:00,2018-03-15 07:00:00
3,Team B,2018-03-15 07:00:00,2018-03-15 15:00:00
3,Team B,2018-03-15 15:00:00,2018-03-15 15:00:00
3,Team C,2018-03-15 15:00:00,2018-03-15 23:00:00
3,Team C,2018-03-15 23:00:00,2018-03-16 01:00:00
3,Team B,2018-03-16 01:00:00,2018-03-16 07:00:00
3,Team B,2018-03-16 07:00:00,2018-03-16 07:00:00
3,Team A,2018-03-16 07:00:00,2018-03-16 15:00:00
3,Team A,2018-03-16 15:00:00,2018-03-16 15:00:00
3,Team C,2018-03-16 15:00:00,2018-03-16 23:00:00
3,Team C,2018-03-16 23:00:00,2018-03-16 23:00:00
3,Team B,2018-03-16 23:00:00,2018-03-17 05:00:00
3,Team A,2018-03-17 05:00:00,2018-03-17 07:00:00
3,Team A,2018-03-17 07:00:00,2018-03-17 15:00:00
3,Team A,2018-03-17 15:00:00,2018-03-17 15:00:00
3,Team C,2018-03-17 15:00:00,2018-03-17 23:00:00
3,Team C,2018-03-17 23:00:00,2018-03-17 23:00:00
3,Team B,2018-03-17 23:00:00,2018-03-18 07:00:00
3,Team B,2018-03-18 07:00:00,2018-03-18 07:00:00
3,Team A,2018-03-18 07:00:00,2018-03-18 15:00:00
3,Team A,2018-03-18 15:00:00,2018-03-18 15:00:00
3,Team D,2018-03-18 15:00:00,2018-03-18 23:00:00
3,Team D,2018-03-18 23:00:00,2018-03-18 23:00:00
3,Team B,2018-03-18 23:00:00,2018-03-19 07:00:00
3,Team B,2018-03-19 07:00:00,2018-03-19 07:00:00
3,Team A,2018-03-19 07:00:00,2018-03-19 15:00:00
3,Team A,2018-03-19 15:00:00,2018-03-19 23:00:00
3,Team D,2018-03-19 15:00:00,2018-03-19 23:00:00
3,Team A,2018-03-19 23:00:00,2018-03-20 03:00:00
3,Team D,2018-03-19 23:00:00,2018-03-20 03:00:00
3,Team C,2018-03-20 03:00:00,2018-03-20 07:00:00
3,Team C,2018-03-20 07:00:00,2018-03-20 07:00:00
3,Team A,2018-03-20 07:00:00,2018-03-20 15:00:00
3,Team A,2018-03-20 15:00:00,2018-03-20 17:00:00
3,Team D,2018-03-20 17:00:00,2018-03-20 23:00:00
3,Team D,2018-03-20 23:00:00,2018-03-21 07:00:00
3,Team D,2018-03-21 07:00:00,2018-03-21 07:00:00
3,Team A,2018-03-21 07:00:00,2018-03-21 15:00:00
3,Team C,2018-03-21 07:00:00,2018-03-21 15:00:00
3,Team A,2018-03-21 15:00:00,2018-03-21 23:00:00
3,Team D,2018-03-21 15:00:00,2018-03-21 23:00:00
3,Team A,2018-03-21 23:00:00,2018-03-22 07:00:00
3,Team D,2018-03-21 23:00:00,2018-03-22 07:00:00
3,Team A,2018-03-22 07:00:00,2018-03-22 07:00:00
3,Team D,2018-03-22 07:00:00,2018-03-22 07:00:00
3,Team B,2018-03-22 07:00:00,2018-03-22 15:00:00
3,Team B,2018-03-22 15:00:00,2018-03-22 23:00:00
3,Team D,2018-03-22 15:00:00,2018-03-22 23:00:00
3,Team B,2018-03-22 23:00:00,2018-03-22 23:00:00
3,Team D,2018-03-22 23:00:00,2018-03-22 23:00:00
3,Team C,2018-03-22 23:00:00,2018-03-23 07:00:00
3,Team C,2018-03-23 07:00:00,2018-03-23 07:00:00
3,Team B,2018-03-23 07:00:00,2018-03-23 15:00:00
3,Team B,2018-03-23 15:00:00,2018-03-23 23:00:00
3,Team D,2018-03-23 15:00:00,2018-03-23 23:00:00
3,Team B,2018-03-23 23:00:00,2018-03-23 23:00:00
3,Team D,2018-03-23 23:00:00,2018-03-23 23:00:00
3,Team C,2018-03-23 23:00:00,2018-03-24 00:00:00
3,Team A,2018-03-24 00:00:00,2018-03-24 01:00:00
3,Team C,2018-03-24 01:00:00,2018-03-24 07:00:00
3,Team C,2018-03-24 07:00:00,2018-03-24 07:00:00
3,Team B,2018-03-24 07:00:00,2018-03-24 15:00:00
3,Team B,2018-03-24 15:00:00,2018-03-24 15:00:00
3,Team A,2018-03-24 15:00:00,2018-03-24 23:00:00
3,Team A,2018-03-24 23:00:00,2018-03-24 23:00:00
3,Team C,2018-03-24 23:00:00,2018-03-25 07:00:00
3,Team C,2018-03-25 07:00:00,2018-03-25 07:00:00
3,Team B,2018-03-25 07:00:00,2018-03-25 15:00:00
3,Team B,2018-03-25 15:00:00,2018-03-25 15:00:00
3,Team A,2018-03-25 15:00:00,2018-03-25 23:00:00
3,Team A,2018-03-25 23:00:00,2018-03-26 07:00:00
3,Team D,2018-03-25 23:00:00,2018-03-26 07:00:00
3,Team A,2018-03-26 07:00:00,2018-03-26 07:00:00
3,Team D,2018-03-26 07:00:00,2018-03-26 07:00:00
3,Team B,2018-03-26 07:00:00,2018-03-26 15:00:00
3,Team B,2018-03-26 15:00:00,2018-03-26 15:00:00
3,Team A,2018-03-26 15:00:00,2018-03-26 23:00:00
3,Team A,2018-03-26 23:00:00,2018-03-27 07:00:00
3,Team D,2018-03-26 23:00:00,2018-03-27 07:00:00
3,Team A,2018-03-27 07:00:00,2018-03-27 07:00:00
3,Team D,2018-03-27 07:00:00,2018-03-27 07:00:00
3,Team B,2018-03-27 07:00:00,2018-03-27 15:00:00
3,Team B,2018-03-27 15:00:00,2018-03-27 15:00:00
3,Team A,2018-03-27 15:00:00,2018-03-27 23:00:00
3,Team A,2018-03-27 23:00:00,2018-03-27 23:00:00
3,Team D,2018-03-27 23:00:00,2018-03-28 07:00:00
3,Team D,2018-03-28 07:00:00,2018-03-28 07:00:00
3,Team C,2018-03-28 07:00:00,2018-03-28 15:00:00
3,Team C,2018-03-28 15:00:00,2018-03-28 15:00:00
3,Team A,2018-03-28 15:00:00,2018-03-28 23:00:00
3,Team A,2018-03-28 23:00:00,2018-03-28 23:00:00
3,Team D,2018-03-28 23:00:00,2018-03-29 07:00:00
3,Team D,2018-03-29 07:00:00,2018-03-29 15:00:00
3,Team D,2018-03-29 15:00:00,2018-03-29 23:00:00
3,Team D,2018-03-29 23:00:00,2018-03-30 07:00:00
3,Team A,2018-03-29 23:00:00,2018-03-29 23:00:00
3,Team D,2018-03-30 07:00:00,2018-03-30 07:00:00
3,Team C,2018-03-30 07:00:00,2018-03-30 15:00:00
3,Team C,2018-03-30 15:00:00,2018-03-30 15:00:00
3,Team B,2018-03-30 15:00:00,2018-03-30 23:00:00
3,Team B,2018-03-30 23:00:00,2018-03-31 01:00:00
3,Team D,2018-03-31 01:00:00,2018-03-31 07:00:00
3,Team D,2018-03-31 07:00:00,2018-03-31 07:00:00
3,Team C,2018-03-31 07:00:00,2018-03-31 15:00:00
3,Team C,2018-03-31 15:00:00,2018-03-31 15:00:00
3,Team B,2018-03-31 15:00:00,2018-03-31 23:00:00
3,Team B,2018-03-31 23:00:00,2018-03-31 23:00:00
3,Team A,2018-03-31 23:00:00,2018-04-01 07:00:00
4,Team D,2018-01-02 07:00:00,2018-01-02 15:00:00
4,Team D,2018-01-02 15:00:00,2018-01-02 15:00:00
4,Team C,2018-01-02 15:00:00,2018-01-02 23:00:00
4,Team C,2018-01-02 23:00:00,2018-01-02 23:00:00
4,Team B,2018-01-02 23:00:00,2018-01-03 07:00:00
4,Team B,2018-01-03 07:00:00,2018-01-03 07:00:00
4,Team A,2018-01-03 07:00:00,2018-01-03 15:00:00
4,Team A,2018-01-03 15:00:00,2018-01-03 17:00:00
4,Team C,2018-01-03 17:00:00,2018-01-03 23:00:00
4,Team C,2018-01-03 23:00:00,2018-01-04 07:00:00
4,Team C,2018-01-04 07:00:00,2018-01-04 07:00:00
4,Team A,2018-01-04 07:00:00,2018-01-04 15:00:00
4,Team A,2018-01-04 15:00:00,2018-01-04 18:00:00
4,Team C,2018-01-04 18:00:00,2018-01-04 23:00:00
4,Team C,2018-01-04 23:00:00,2018-01-04 23:00:00
4,Team B,2018-01-04 23:00:00,2018-01-05 07:00:00
4,Team B,2018-01-05 07:00:00,2018-01-05 07:00:00
4,Team A,2018-01-05 07:00:00,2018-01-05 15:00:00
4,Team A,2018-01-05 15:00:00,2018-01-05 19:00:00
4,Team D,2018-01-05 19:00:00,2018-01-05 23:00:00
4,Team D,2018-01-05 23:00:00,2018-01-05 23:00:00
4,Team B,2018-01-05 23:00:00,2018-01-06 07:00:00
4,Team B,2018-01-06 07:00:00,2018-01-06 07:00:00
4,Team A,2018-01-06 07:00:00,2018-01-06 15:00:00
4,Team A,2018-01-06 15:00:00,2018-01-06 15:00:00
4,Team D,2018-01-06 15:00:00,2018-01-06 15:00:00
4,Team D,2018-01-06 15:00:00,2018-01-06 23:00:00
4,Team D,2018-01-06 23:00:00,2018-01-06 23:00:00
4,Team C,2018-01-06 23:00:00,2018-01-07 07:00:00
4,Team C,2018-01-07 07:00:00,2018-01-07 07:00:00
4,Team A,2018-01-07 07:00:00,2018-01-07 15:00:00
4,Team A,2018-01-07 15:00:00,2018-01-07 23:00:00
4,Team A,2018-01-07 23:00:00,2018-01-07 23:00:00
4,Team C,2018-01-07 23:00:00,2018-01-08 07:00:00
4,Team C,2018-01-08 07:00:00,2018-01-08 07:00:00
4,Team A,2018-01-08 07:00:00,2018-01-08 15:00:00
4,Team A,2018-01-08 15:00:00,2018-01-08 15:00:00
4,Team D,2018-01-08 15:00:00,2018-01-08 23:00:00
4,Team D,2018-01-08 23:00:00,2018-01-08 23:00:00
4,Team C,2018-01-08 23:00:00,2018-01-09 07:00:00
4,Team C,2018-01-09 07:00:00,2018-01-09 07:00:00
4,Team B,2018-01-09 07:00:00,2018-01-09 15:00:00
4,Team B,2018-01-09 15:00:00,2018-01-09 23:00:00
4,Team D,2018-01-09 16:00:00,2018-01-09 23:00:00
4,Team B,2018-01-09 23:00:00,2018-01-09 23:00:00
4,Team D,2018-01-09 23:00:00,2018-01-09 23:00:00
4,Team C,2018-01-09 23:00:00,2018-01-10 07:00:00
4,Team C,2018-01-10 07:00:00,2018-01-10 07:00:00
4,Team B,2018-01-10 07:00:00,2018-01-10 15:00:00
4,Team B,2018-01-10 15:00:00,2018-01-10 23:00:00
4,Team D,2018-01-10 15:00:00,2018-01-10 23:00:00
4,Team B,2018-01-10 23:00:00,2018-01-10 23:00:00
4,Team D,2018-01-10 23:00:00,2018-01-10 23:00:00
4,Team C,2018-01-10 23:00:00,2018-01-11 07:00:00
4,Team C,2018-01-11 07:00:00,2018-01-11 07:00:00
4,Team B,2018-01-11 07:00:00,2018-01-11 15:00:00
4,Team B,2018-01-11 15:00:00,2018-01-11 15:00:00
4,Team A,2018-01-11 15:00:00,2018-01-11 23:00:00
4,Team A,2018-01-11 23:00:00,2018-01-11 23:00:00
4,Team C,2018-01-11 23:00:00,2018-01-12 07:00:00
4,Team C,2018-01-12 07:00:00,2018-01-12 07:00:00
4,Team B,2018-01-12 07:00:00,2018-01-12 15:00:00
4,Team B,2018-01-12 15:00:00,2018-01-12 16:00:00
4,Team A,2018-01-12 16:00:00,2018-01-12 18:00:00
4,Team C,2018-01-12 18:00:00,2018-01-12 20:00:00
4,Team A,2018-01-12 20:00:00,2018-01-12 23:00:00
4,Team A,2018-01-12 23:00:00,2018-01-12 23:00:00
4,Team D,2018-01-12 23:00:00,2018-01-13 07:00:00
4,Team D,2018-01-13 07:00:00,2018-01-13 07:00:00
4,Team B,2018-01-13 07:00:00,2018-01-13 15:00:00
4,Team B,2018-01-13 15:00:00,2018-01-13 15:00:00
4,Team A,2018-01-13 15:00:00,2018-01-13 23:00:00
4,Team A,2018-01-13 23:00:00,2018-01-13 23:00:00
4,Team D,2018-01-13 23:00:00,2018-01-14 07:00:00
4,Team D,2018-01-14 07:00:00,2018-01-14 07:00:00
4,Team B,2018-01-14 07:00:00,2018-01-14 15:00:00
4,Team B,2018-01-14 15:00:00,2018-01-14 15:00:00
4,Team A,2018-01-14 15:00:00,2018-01-14 23:00:00
4,Team A,2018-01-14 23:00:00,2018-01-15 00:00:00
4,Team D,2018-01-15 00:00:00,2018-01-15 07:00:00
4,Team D,2018-01-15 07:00:00,2018-01-15 07:00:00
4,Team C,2018-01-15 07:00:00,2018-01-15 15:00:00
4,Team C,2018-01-15 15:00:00,2018-01-15 15:00:00
4,Team A,2018-01-15 15:00:00,2018-01-15 23:00:00
4,Team D,2018-01-15 22:00:00,2018-01-15 22:00:00
4,Team C,2018-01-15 22:00:00,2018-01-15 22:00:00
4,Team B,2018-01-15 22:00:00,2018-01-15 22:00:00
4,Team A,2018-01-15 23:00:00,2018-01-15 23:00:00
4,Team D,2018-01-15 23:00:00,2018-01-16 07:00:00
4,Team D,2018-01-16 07:00:00,2018-01-16 07:00:00
4,Team C,2018-01-16 07:00:00,2018-01-16 15:00:00
4,Team C,2018-01-16 15:00:00,2018-01-16 15:00:00
4,Team A,2018-01-16 15:00:00,2018-01-16 23:00:00
4,Team A,2018-01-16 23:00:00,2018-01-16 23:00:00
4,Team D,2018-01-16 23:00:00,2018-01-17 07:00:00
4,Team D,2018-01-17 07:00:00,2018-01-17 07:00:00
4,Team C,2018-01-17 07:00:00,2018-01-17 15:00:00
4,Team C,2018-01-17 15:00:00,2018-01-17 23:00:00
4,Team C,2018-01-17 23:00:00,2018-01-18 00:00:00
4,Team D,2018-01-18 00:00:00,2018-01-18 07:00:00
4,Team D,2018-01-18 07:00:00,2018-01-18 07:00:00
4,Team A,2018-01-18 07:00:00,2018-01-18 07:00:00
4,Team C,2018-01-18 07:00:00,2018-01-18 15:00:00
4,Team C,2018-01-18 15:00:00,2018-01-18 15:00:00
4,Team B,2018-01-18 15:00:00,2018-01-18 23:00:00
4,Team B,2018-01-18 23:00:00,2018-01-19 01:00:00
4,Team A,2018-01-19 01:00:00,2018-01-19 07:00:00
4,Team A,2018-01-19 07:00:00,2018-01-19 07:00:00
4,Team C,2018-01-19 07:00:00,2018-01-19 15:00:00
4,Team C,2018-01-19 15:00:00,2018-01-19 15:00:00
4,Team B,2018-01-19 15:00:00,2018-01-19 23:00:00
4,Team B,2018-01-19 23:00:00,2018-01-19 23:00:00
4,Team A,2018-01-19 23:00:00,2018-01-20 07:00:00
4,Team A,2018-01-20 07:00:00,2018-01-20 08:00:00
4,Team C,2018-01-20 08:00:00,2018-01-20 15:00:00
4,Team C,2018-01-20 15:00:00,2018-01-20 15:00:00
4,Team B,2018-01-20 15:00:00,2018-01-20 23:00:00
4,Team B,2018-01-20 23:00:00,2018-01-20 23:00:00
4,Team A,2018-01-20 23:00:00,2018-01-21 07:00:00
4,Team A,2018-01-21 07:00:00,2018-01-21 15:00:00
4,Team D,2018-01-21 08:00:00,2018-01-21 15:00:00
4,Team A,2018-01-21 15:00:00,2018-01-21 15:00:00
4,Team D,2018-01-21 15:00:00,2018-01-21 15:00:00
4,Team B,2018-01-21 15:00:00,2018-01-21 23:00:00
4,Team B,2018-01-21 23:00:00,2018-01-22 07:00:00
4,Team B,2018-01-22 07:00:00,2018-01-22 07:00:00
4,Team D,2018-01-22 07:00:00,2018-01-22 15:00:00
4,Team D,2018-01-22 15:00:00,2018-01-22 15:00:00
4,Team B,2018-01-22 15:00:00,2018-01-22 23:00:00
4,Team B,2018-01-22 23:00:00,2018-01-22 23:00:00
4,Team A,2018-01-22 23:00:00,2018-01-23 06:00:00
4,Team D,2018-01-23 06:00:00,2018-01-23 07:00:00
4,Team D,2018-01-23 07:00:00,2018-01-23 15:00:00
4,Team D,2018-01-23 15:00:00,2018-01-23 15:00:00
4,Team C,2018-01-23 15:00:00,2018-01-23 23:00:00
4,Team C,2018-01-23 23:00:00,2018-01-23 23:00:00
4,Team A,2018-01-23 23:00:00,2018-01-24 07:00:00
4,Team A,2018-01-24 07:00:00,2018-01-24 07:00:00
4,Team D,2018-01-24 07:00:00,2018-01-24 14:00:00
4,Team C,2018-01-24 14:00:00,2018-01-24 15:00:00
4,Team C,2018-01-24 15:00:00,2018-01-24 23:00:00
4,Team C,2018-01-24 23:00:00,2018-01-24 23:00:00
4,Team B,2018-01-24 23:00:00,2018-01-25 07:00:00
4,Team B,2018-01-25 07:00:00,2018-01-25 15:00:00
4,Team D,2018-01-25 07:00:00,2018-01-25 15:00:00
4,Team B,2018-01-25 15:00:00,2018-01-25 15:00:00
4,Team D,2018-01-25 15:00:00,2018-01-25 15:00:00
4,Team C,2018-01-25 15:00:00,2018-01-25 23:00:00
4,Team C,2018-01-25 23:00:00,2018-01-25 23:00:00
4,Team B,2018-01-25 23:00:00,2018-01-26 07:00:00
4,Team B,2018-01-26 07:00:00,2018-01-26 15:00:00
4,Team D,2018-01-26 07:00:00,2018-01-26 15:00:00
4,Team B,2018-01-26 15:00:00,2018-01-26 23:00:00
4,Team D,2018-01-26 15:00:00,2018-01-26 23:00:00
4,Team B,2018-01-26 23:00:00,2018-01-27 07:00:00
4,Team D,2018-01-26 23:00:00,2018-01-27 07:00:00
4,Team B,2018-01-27 07:00:00,2018-01-27 15:00:00
4,Team D,2018-01-27 07:00:00,2018-01-27 15:00:00
4,Team B,2018-01-27 15:00:00,2018-01-27 23:00:00
4,Team D,2018-01-27 15:00:00,2018-01-27 23:00:00
4,Team B,2018-01-27 23:00:00,2018-01-28 07:00:00
4,Team D,2018-01-27 23:00:00,2018-01-28 07:00:00
4,Team B,2018-01-28 07:00:00,2018-01-28 15:00:00
4,Team D,2018-01-28 07:00:00,2018-01-28 15:00:00
4,Team B,2018-01-28 15:00:00,2018-01-28 16:00:00
4,Team D,2018-01-28 15:00:00,2018-01-28 16:00:00
4,Team C,2018-01-28 16:00:00,2018-01-28 23:00:00
4,Team C,2018-01-28 23:00:00,2018-01-28 23:00:00
4,Team B,2018-01-28 23:00:00,2018-01-29 07:00:00
4,Team B,2018-01-29 07:00:00,2018-01-29 15:00:00
4,Team B,2018-01-29 15:00:00,2018-01-29 23:00:00
4,Team B,2018-01-29 23:00:00,2018-01-30 07:00:00
4,Team B,2018-01-30 07:00:00,2018-01-30 15:00:00
4,Team B,2018-01-30 15:00:00,2018-01-30 23:00:00
4,Team B,2018-01-30 23:00:00,2018-01-31 07:00:00
4,Team B,2018-01-31 07:00:00,2018-01-31 15:00:00
4,Team B,2018-01-31 15:00:00,2018-01-31 23:00:00
4,Team B,2018-01-31 23:00:00,2018-02-01 07:00:00
4,Team B,2018-02-01 07:00:00,2018-02-01 15:00:00
4,Team B,2018-02-01 15:00:00,2018-02-01 23:00:00
4,Team B,2018-02-01 23:00:00,2018-02-02 07:00:00
4,Team B,2018-02-02 07:00:00,2018-02-02 15:00:00
4,Team B,2018-02-02 15:00:00,2018-02-02 23:00:00
4,Team B,2018-02-02 23:00:00,2018-02-03 07:00:00
4,Team B,2018-02-03 07:00:00,2018-02-03 15:00:00
4,Team B,2018-02-03 15:00:00,2018-02-03 23:00:00
4,Team B,2018-02-03 23:00:00,2018-02-04 07:00:00
4,Team B,2018-02-04 07:00:00,2018-02-04 15:00:00
4,Team B,2018-02-04 15:00:00,2018-02-04 23:00:00
4,Team B,2018-02-04 23:00:00,2018-02-05 03:00:00
4,Team C,2018-02-05 03:00:00,2018-02-05 07:00:00
4,Team C,2018-02-05 07:00:00,2018-02-05 07:00:00
4,Team B,2018-02-05 07:00:00,2018-02-05 15:00:00
4,Team B,2018-02-05 15:00:00,2018-02-05 16:00:00
4,Team A,2018-02-05 16:00:00,2018-02-05 23:00:00
4,Team A,2018-02-05 23:00:00,2018-02-06 07:00:00
4,Team D,2018-02-05 23:00:00,2018-02-06 07:00:00
4,Team A,2018-02-06 07:00:00,2018-02-06 07:00:00
4,Team D,2018-02-06 07:00:00,2018-02-06 07:00:00
4,Team B,2018-02-06 07:00:00,2018-02-06 15:00:00
4,Team C,2018-02-06 07:00:00,2018-02-06 15:00:00
4,Team B,2018-02-06 15:00:00,2018-02-06 15:00:00
4,Team A,2018-02-06 15:00:00,2018-02-06 23:00:00
4,Team A,2018-02-06 23:00:00,2018-02-07 07:00:00
4,Team D,2018-02-06 23:00:00,2018-02-07 07:00:00
4,Team A,2018-02-07 07:00:00,2018-02-07 07:00:00
4,Team D,2018-02-07 07:00:00,2018-02-07 07:00:00
4,Team B,2018-02-07 07:00:00,2018-02-07 15:00:00
4,Team B,2018-02-07 15:00:00,2018-02-07 16:00:00
4,Team A,2018-02-07 16:00:00,2018-02-07 23:00:00
4,Team A,2018-02-07 23:00:00,2018-02-07 23:00:00
4,Team D,2018-02-07 23:00:00,2018-02-08 07:00:00
4,Team D,2018-02-08 07:00:00,2018-02-08 07:00:00
4,Team C,2018-02-08 07:00:00,2018-02-08 15:00:00
4,Team C,2018-02-08 15:00:00,2018-02-08 15:00:00
4,Team A,2018-02-08 15:00:00,2018-02-08 23:00:00
4,Team A,2018-02-08 23:00:00,2018-02-08 23:00:00
4,Team D,2018-02-08 23:00:00,2018-02-09 07:00:00
4,Team D,2018-02-09 07:00:00,2018-02-09 07:00:00
4,Team C,2018-02-09 07:00:00,2018-02-09 15:00:00
4,Team C,2018-02-09 15:00:00,2018-02-09 15:00:00
4,Team A,2018-02-09 15:00:00,2018-02-09 23:00:00
4,Team B,2018-02-09 15:00:00,2018-02-09 15:00:00
4,Team A,2018-02-09 23:00:00,2018-02-10 07:00:00
4,Team D,2018-02-09 23:00:00,2018-02-10 07:00:00
4,Team A,2018-02-10 07:00:00,2018-02-10 07:00:00
4,Team D,2018-02-10 07:00:00,2018-02-10 07:00:00
4,Team C,2018-02-10 07:00:00,2018-02-10 15:00:00
4,Team C,2018-02-10 15:00:00,2018-02-10 15:00:00
4,Team B,2018-02-10 15:00:00,2018-02-10 23:00:00
4,Team B,2018-02-10 23:00:00,2018-02-10 23:00:00
4,Team D,2018-02-10 23:00:00,2018-02-11 07:00:00
4,Team D,2018-02-11 07:00:00,2018-02-11 07:00:00
4,Team C,2018-02-11 07:00:00,2018-02-11 15:00:00
4,Team C,2018-02-11 15:00:00,2018-02-11 15:00:00
4,Team B,2018-02-11 15:00:00,2018-02-11 23:00:00
4,Team B,2018-02-11 23:00:00,2018-02-11 23:00:00
4,Team A,2018-02-11 23:00:00,2018-02-12 07:00:00
4,Team A,2018-02-12 07:00:00,2018-02-12 07:00:00
4,Team C,2018-02-12 07:00:00,2018-02-12 15:00:00
4,Team C,2018-02-12 15:00:00,2018-02-12 15:00:00
4,Team B,2018-02-12 15:00:00,2018-02-12 23:00:00
4,Team B,2018-02-12 23:00:00,2018-02-12 23:00:00
4,Team A,2018-02-12 23:00:00,2018-02-13 07:00:00
4,Team A,2018-02-13 07:00:00,2018-02-13 07:00:00
4,Team C,2018-02-13 07:00:00,2018-02-13 15:00:00
4,Team C,2018-02-13 15:00:00,2018-02-13 15:00:00
4,Team B,2018-02-13 15:00:00,2018-02-13 23:00:00
4,Team B,2018-02-13 23:00:00,2018-02-13 23:00:00
4,Team A,2018-02-13 23:00:00,2018-02-14 07:00:00
4,Team A,2018-02-14 07:00:00,2018-02-14 07:00:00
4,Team D,2018-02-14 07:00:00,2018-02-14 15:00:00
4,Team D,2018-02-14 15:00:00,2018-02-14 15:00:00
4,Team C,2018-02-14 15:00:00,2018-02-14 15:00:00
4,Team B,2018-02-14 15:00:00,2018-02-14 23:00:00
4,Team B,2018-02-14 23:00:00,2018-02-14 23:00:00
4,Team A,2018-02-14 23:00:00,2018-02-15 07:00:00
4,Team A,2018-02-15 07:00:00,2018-02-15 07:00:00
4,Team D,2018-02-15 07:00:00,2018-02-15 15:00:00
4,Team D,2018-02-15 15:00:00,2018-02-15 15:00:00
4,Team B,2018-02-15 15:00:00,2018-02-15 23:00:00
4,Team B,2018-02-15 23:00:00,2018-02-16 07:00:00
4,Team B,2018-02-16 07:00:00,2018-02-16 07:00:00
4,Team D,2018-02-16 07:00:00,2018-02-16 15:00:00
4,Team D,2018-02-16 15:00:00,2018-02-16 15:00:00
4,Team C,2018-02-16 15:00:00,2018-02-16 23:00:00
4,Team C,2018-02-16 23:00:00,2018-02-16 23:00:00
4,Team A,2018-02-16 23:00:00,2018-02-17 07:00:00
4,Team A,2018-02-17 07:00:00,2018-02-17 15:00:00
4,Team D,2018-02-17 07:00:00,2018-02-17 15:00:00
4,Team A,2018-02-17 15:00:00,2018-02-17 15:00:00
4,Team D,2018-02-17 15:00:00,2018-02-17 15:00:00
4,Team C,2018-02-17 15:00:00,2018-02-17 23:00:00
4,Team C,2018-02-17 23:00:00,2018-02-17 23:00:00
4,Team B,2018-02-17 23:00:00,2018-02-18 07:00:00
4,Team B,2018-02-18 07:00:00,2018-02-18 15:00:00
4,Team B,2018-02-18 15:00:00,2018-02-18 23:00:00
4,Team B,2018-02-18 23:00:00,2018-02-19 07:00:00
4,Team B,2018-02-19 07:00:00,2018-02-19 15:00:00
4,Team B,2018-02-19 15:00:00,2018-02-19 15:00:00
4,Team C,2018-02-19 15:00:00,2018-02-19 23:00:00
4,Team C,2018-02-19 23:00:00,2018-02-19 23:00:00
4,Team B,2018-02-19 23:00:00,2018-02-20 07:00:00
4,Team B,2018-02-20 07:00:00,2018-02-20 07:00:00
4,Team A,2018-02-20 07:00:00,2018-02-20 15:00:00
4,Team A,2018-02-20 15:00:00,2018-02-20 15:00:00
4,Team C,2018-02-20 15:00:00,2018-02-20 23:00:00
4,Team C,2018-02-20 23:00:00,2018-02-20 23:00:00
4,Team B,2018-02-20 23:00:00,2018-02-21 07:00:00
4,Team B,2018-02-21 07:00:00,2018-02-21 07:00:00
4,Team A,2018-02-21 07:00:00,2018-02-21 15:00:00
4,Team A,2018-02-21 15:00:00,2018-02-21 15:00:00
4,Team C,2018-02-21 15:00:00,2018-02-21 23:00:00
4,Team C,2018-02-21 23:00:00,2018-02-22 07:00:00
4,Team C,2018-02-22 07:00:00,2018-02-22 07:00:00
4,Team A,2018-02-22 07:00:00,2018-02-22 15:00:00
4,Team A,2018-02-22 15:00:00,2018-02-22 23:00:00
4,Team D,2018-02-22 15:00:00,2018-02-22 23:00:00
4,Team A,2018-02-22 23:00:00,2018-02-22 23:00:00
4,Team D,2018-02-22 23:00:00,2018-02-22 23:00:00
4,Team B,2018-02-22 23:00:00,2018-02-23 07:00:00
4,Team B,2018-02-23 07:00:00,2018-02-23 07:00:00
4,Team A,2018-02-23 07:00:00,2018-02-23 15:00:00
4,Team A,2018-02-23 15:00:00,2018-02-23 15:00:00
4,Team B,2018-02-23 15:00:00,2018-02-23 15:00:00
4,Team D,2018-02-23 15:00:00,2018-02-23 23:00:00
4,Team D,2018-02-23 23:00:00,2018-02-23 23:00:00
4,Team C,2018-02-23 23:00:00,2018-02-24 07:00:00
4,Team C,2018-02-24 07:00:00,2018-02-24 07:00:00
4,Team A,2018-02-24 07:00:00,2018-02-24 15:00:00
4,Team A,2018-02-24 15:00:00,2018-02-24 15:00:00
4,Team D,2018-02-24 15:00:00,2018-02-24 23:00:00
4,Team D,2018-02-24 23:00:00,2018-02-24 23:00:00
4,Team C,2018-02-24 23:00:00,2018-02-25 07:00:00
4,Team C,2018-02-25 07:00:00,2018-02-25 07:00:00
