DateTime_Out,Line,Feed,OutputGood,Scrap
2018-01-30 18:00:00,2,9532,9396,136
2018-01-30 19:00:00,1,9535,9504,31
2018-01-30 19:00:00,2,8440,8532,-92
2018-01-30 20:00:00,1,8680,8424,256
2018-01-30 20:00:00,2,2452,2160,292
2018-01-30 21:00:00,1,8252,8154,98
2018-01-30 21:00:00,2,9680,9612,68
2018-01-30 22:00:00,1,8783,8694,89
2018-01-30 22:00:00,2,9732,9666,66
2018-01-30 23:00:00,1,6763,6588,175
2018-01-30 23:00:00,2,6832,6624,208
2018-01-31 00:00:00,1,5951,5886,65
2018-01-31 00:00:00,2,9484,9450,34
2018-01-31 01:00:00,1,9260,9072,188
2018-01-31 01:00:00,2,7800,7668,132
2018-01-31 02:00:00,1,8848,8730,118
2018-01-31 02:00:00,2,8408,8316,92
2018-01-31 03:00:00,1,8871,8748,123
2018-01-31 03:00:00,2,136,216,-80
2018-01-31 04:00:00,1,9084,8964,120
2018-01-31 04:00:00,2,92,54,38
2018-01-31 05:00:00,1,8604,8370,234
2018-01-31 05:00:00,2,256,54,202
2018-01-31 06:00:00,1,7114,7020,94
2018-01-31 06:00:00,2,348,378,-30
2018-01-31 07:00:00,1,9119,9180,-61
2018-01-31 07:00:00,2,128,54,74
2018-01-31 08:00:00,1,3004,2700,304
2018-01-31 08:00:00,2,996,702,294
2018-01-31 09:00:00,1,9147,9072,75
2018-01-31 09:00:00,2,8156,7938,218
2018-01-31 10:00:00,1,1684,1620,64
2018-01-31 10:00:00,2,2391,2376,15
2018-01-31 11:00:00,1,7476,7398,78
2018-01-31 11:00:00,2,6496,6264,232
2018-01-31 12:00:00,1,5505,5922,-417
2018-01-31 12:00:00,2,9316,9180,136
2018-01-31 13:00:00,1,4969,4482,487
2018-01-31 13:00:00,2,7555,7398,157
2018-01-31 14:00:00,1,6980,6642,338
2018-01-31 14:00:00,2,9043,8856,187
2018-01-31 15:00:00,1,5216,5238,-22
2018-01-31 15:00:00,2,9220,9126,94
2018-01-31 16:00:00,1,8735,8640,95
2018-01-31 16:00:00,2,9292,9126,166
2018-01-31 17:00:00,1,9023,8838,185
2018-01-31 17:00:00,2,9344,9216,128
2018-01-31 18:00:00,1,8108,7992,116
2018-01-31 18:00:00,2,9864,9720,144
2018-01-31 19:00:00,1,8444,8460,-16
2018-01-31 19:00:00,2,9348,9234,114
2018-01-31 20:00:00,1,9247,9036,211
2018-01-31 20:00:00,2,8996,8856,140
2018-01-31 21:00:00,1,8847,8748,99
2018-01-31 21:00:00,2,9559,9504,55
2018-01-31 22:00:00,1,5594,5346,248
2018-01-31 22:00:00,2,9524,9396,128
2018-01-31 23:00:00,1,7272,7182,90
2018-01-31 23:00:00,2,8520,8532,-12
2018-02-01 00:00:00,1,6552,6426,126
2018-02-01 00:00:00,2,8954,8856,98
2018-02-01 01:00:00,1,8132,8046,86
2018-02-01 01:00:00,2,2010,1800,210
2018-02-01 02:00:00,1,5032,4860,172
2018-02-01 02:00:00,2,8588,8694,-106
2018-02-01 03:00:00,1,8008,7938,70
2018-02-01 03:00:00,2,8315,8316,-1
2018-02-01 04:00:00,1,9815,9720,95
2018-02-01 04:00:00,2,8356,8370,-14
2018-02-01 05:00:00,1,9688,9504,184
2018-02-01 05:00:00,2,8672,8478,194
2018-02-01 06:00:00,1,6671,6588,83
2018-02-01 06:00:00,2,9863,9720,143
2018-02-01 07:00:00,1,1108,1080,28
2018-02-01 07:00:00,2,8984,8910,74
2018-02-01 08:00:00,1,4164,3996,168
2018-02-01 08:00:00,2,8632,8532,100
2018-02-01 09:00:00,1,9584,9504,80
2018-02-01 09:00:00,2,9228,9234,-6
2018-02-01 10:00:00,1,5968,5778,190
2018-02-01 10:00:00,2,7508,7668,-160
2018-02-01 11:00:00,1,9308,9126,182
2018-02-01 11:00:00,2,92,54,38
2018-02-01 12:00:00,1,9308,9072,236
2018-02-01 12:00:00,2,8507,8208,299
2018-02-01 13:00:00,1,5545,5346,199
2018-02-01 13:00:00,2,8948,8964,-16
2018-02-01 14:00:00,1,8569,8424,145
2018-02-01 14:00:00,2,8315,8154,161
2018-02-01 15:00:00,1,8812,8802,10
2018-02-01 15:00:00,2,9615,9558,57
2018-02-01 16:00:00,1,5962,5832,130
2018-02-01 16:00:00,2,9064,9018,46
2018-02-01 17:00:00,1,7376,7020,356
2018-02-01 17:00:00,2,10300,10314,-14
2018-02-01 18:00:00,1,7716,7560,156
2018-02-01 18:00:00,2,8876,8802,74
2018-02-01 19:00:00,1,7125,7074,51
2018-02-01 19:00:00,2,8876,8748,128
2018-02-01 20:00:00,1,3388,3240,148
2018-02-01 20:00:00,2,9783,9666,117
2018-02-01 21:00:00,1,9554,9396,158
2018-02-01 21:00:00,2,10000,10206,-206
2018-02-01 22:00:00,1,7748,7776,-28
2018-02-01 22:00:00,2,2099,2052,47
2018-02-01 23:00:00,1,5420,5238,182
2018-02-02 00:00:00,1,9834,9720,114
2018-02-02 01:00:00,1,8392,8262,130
2018-02-02 02:00:00,1,8912,8694,218
2018-02-02 03:00:00,1,8240,8208,32
2018-02-02 04:00:00,1,6226,6048,178
2018-02-02 05:00:00,1,6944,7326,-382
2018-02-02 06:00:00,2,3943,3780,163
2018-02-02 07:00:00,1,156,0,156
2018-02-02 07:00:00,2,5756,5886,-130
2018-02-02 08:00:00,1,1711,1242,469
2018-02-02 08:00:00,2,1814,1620,194
2018-02-02 09:00:00,1,6076,6102,-26
2018-02-02 09:00:00,2,9811,9720,91
2018-02-02 10:00:00,2,9644,9558,86
2018-02-02 11:00:00,2,8644,8802,-158
2018-02-02 12:00:00,2,2474,2268,206
2018-02-02 13:00:00,1,576,432,144
2018-02-02 13:00:00,2,10316,10260,56
2018-02-02 14:00:00,1,8036,7884,152
2018-02-02 14:00:00,2,9836,9828,8
2018-02-02 15:00:00,1,8024,8046,-22
2018-02-02 15:00:00,2,8580,8370,210
2018-02-02 16:00:00,1,7700,7560,140
2018-02-02 16:00:00,2,7316,7236,80
2018-02-02 17:00:00,1,664,864,-200
2018-02-02 17:00:00,2,815,918,-103
2018-02-02 18:00:00,1,10252,9936,316
2018-02-02 18:00:00,2,6088,5994,94
2018-02-02 19:00:00,1,9572,9504,68
2018-02-02 19:00:00,2,9896,9774,122
2018-02-02 20:00:00,1,10428,10368,60
2018-02-02 20:00:00,2,9350,9504,-154
2018-02-02 21:00:00,1,9632,9558,74
2018-02-02 21:00:00,2,9379,9126,253
2018-02-02 22:00:00,1,9731,9774,-43
2018-02-02 22:00:00,2,9010,8910,100
2018-02-02 23:00:00,1,10216,9990,226
2018-02-02 23:00:00,2,9387,9342,45
2018-02-03 00:00:00,1,9547,9612,-65
2018-02-03 00:00:00,2,9608,9612,-4
2018-02-03 01:00:00,1,10224,10044,180
2018-02-03 01:00:00,2,10532,10422,110
2018-02-03 02:00:00,1,8207,8208,-1
2018-02-03 02:00:00,2,8972,9018,-46
2018-02-03 03:00:00,1,9243,9126,117
2018-02-03 03:00:00,2,10212,9990,222
2018-02-03 04:00:00,1,7504,7506,-2
2018-02-03 04:00:00,2,9320,9126,194
2018-02-03 05:00:00,1,6536,6480,56
2018-02-03 05:00:00,2,10135,9990,145
2018-02-03 06:00:00,1,8708,8640,68
2018-02-03 06:00:00,2,9659,9558,101
2018-02-03 07:00:00,1,9720,9666,54
2018-02-03 07:00:00,2,2810,3330,-520
2018-02-03 08:00:00,1,8324,8208,116
2018-02-03 08:00:00,2,8162,7398,764
2018-02-03 09:00:00,1,10008,9990,18
2018-02-03 09:00:00,2,9559,9396,163
2018-02-03 10:00:00,1,7100,7074,26
2018-02-03 10:00:00,2,7436,7344,92
2018-02-03 11:00:00,1,9724,9612,112
2018-02-03 11:00:00,2,2606,3078,-472
2018-02-03 12:00:00,1,9844,9774,70
2018-02-03 12:00:00,2,6350,5724,626
2018-02-03 13:00:00,1,8772,8694,78
2018-02-03 13:00:00,2,9875,9774,101
2018-02-03 14:00:00,1,10011,9936,75
2018-02-03 14:00:00,2,9408,9288,120
2018-02-03 15:00:00,1,9159,9180,-21
2018-02-03 15:00:00,2,9812,9936,-124
2018-02-03 16:00:00,1,9896,9774,122
2018-02-03 16:00:00,2,9500,9288,212
2018-02-03 17:00:00,1,10056,9990,66
2018-02-03 17:00:00,2,6820,6750,70
2018-02-03 18:00:00,1,9168,9126,42
2018-02-03 18:00:00,2,9188,9126,62
2018-02-03 19:00:00,1,10628,10530,98
2018-02-03 19:00:00,2,10076,9936,140
2018-02-03 20:00:00,1,8756,8694,62
2018-02-03 20:00:00,2,7649,7560,89
2018-02-03 21:00:00,1,8252,8262,-10
2018-02-03 21:00:00,2,8676,8640,36
2018-02-03 22:00:00,1,4768,5256,-488
2018-02-03 22:00:00,2,10288,10152,136
2018-02-03 23:00:00,1,7516,3888,3628
2018-02-03 23:00:00,2,9832,9666,166
2018-02-04 00:00:00,1,10784,10638,146
2018-02-04 00:00:00,2,9476,9342,134
2018-02-04 01:00:00,1,9564,9558,6
2018-02-04 01:00:00,2,9931,9828,103
2018-02-04 02:00:00,1,9300,9072,228
2018-02-04 02:00:00,2,9268,9234,34
2018-02-04 03:00:00,1,9676,9558,118
2018-02-04 03:00:00,2,9748,9612,136
2018-02-04 04:00:00,1,10872,10854,18
2018-02-04 04:00:00,2,9261,9072,189
2018-02-04 05:00:00,1,6068,5922,146
2018-02-04 05:00:00,2,6094,5940,154
2018-02-04 06:00:00,1,10064,9990,74
2018-02-04 06:00:00,2,6866,6750,116
2018-02-04 07:00:00,1,9576,9504,72
2018-02-04 07:00:00,2,3765,3618,147
2018-02-04 08:00:00,1,9708,9666,42
2018-02-04 08:00:00,2,10524,10422,102
2018-02-04 09:00:00,1,8268,8208,60
2018-02-04 09:00:00,2,10192,9990,202
2018-02-04 10:00:00,1,4044,3996,48
2018-02-04 10:00:00,2,9460,9450,10
2018-02-04 11:00:00,1,10012,9936,76
2018-02-04 11:00:00,2,10500,10368,132
2018-02-04 12:00:00,1,10680,10638,42
2018-02-04 12:00:00,2,9872,9936,-64
2018-02-04 13:00:00,1,9752,9666,86
2018-02-04 13:00:00,2,8884,8694,190
2018-02-04 14:00:00,1,9304,9180,124
2018-02-04 14:00:00,2,8620,8532,88
2018-02-04 15:00:00,1,9818,9720,98
2018-02-04 15:00:00,2,5706,6210,-504
2018-02-04 16:00:00,1,9942,9882,60
2018-02-04 16:00:00,2,5834,5238,596
2018-02-04 17:00:00,1,9712,9720,-8
2018-02-04 17:00:00,2,9055,8964,91
2018-02-04 18:00:00,1,10696,10692,4
2018-02-04 18:00:00,2,9195,9126,69
2018-02-04 19:00:00,1,10123,9990,133
2018-02-04 19:00:00,2,7900,7830,70
2018-02-04 20:00:00,1,10095,9936,159
2018-02-04 20:00:00,2,10028,10044,-16
2018-02-04 21:00:00,1,9712,9612,100
2018-02-04 21:00:00,2,9906,9720,186
2018-02-04 22:00:00,1,10052,9990,62
2018-02-04 22:00:00,2,10583,10530,53
2018-02-04 23:00:00,1,8563,8478,85
2018-02-04 23:00:00,2,10076,9990,86
2018-02-05 00:00:00,1,9312,9126,186
2018-02-05 00:00:00,2,9788,9774,14
2018-02-05 01:00:00,1,9852,9882,-30
2018-02-05 01:00:00,2,9388,9288,100
2018-02-05 02:00:00,1,10328,10206,122
2018-02-05 02:00:00,2,9916,9882,34
2018-02-05 03:00:00,1,9508,9396,112
2018-02-05 03:00:00,2,9936,9828,108
2018-02-05 04:00:00,1,10138,10044,94
2018-02-05 04:00:00,2,9588,9558,30
2018-02-05 05:00:00,1,9756,9774,-18
2018-02-05 05:00:00,2,9920,9828,92
2018-02-05 06:00:00,1,9124,8910,214
2018-02-05 06:00:00,2,10172,10098,74
2018-02-05 07:00:00,1,3600,3564,36
2018-02-05 07:00:00,2,7580,7506,74
2018-02-05 08:00:00,1,1302,1836,-534
2018-02-05 08:00:00,2,5791,5724,67
2018-02-05 09:00:00,1,3178,2646,532
2018-02-05 09:00:00,2,8643,8532,111
2018-02-05 10:00:00,1,5806,5724,82
2018-02-05 10:00:00,2,8672,8532,140
2018-02-05 11:00:00,1,9788,9720,68
2018-02-05 11:00:00,2,10359,10260,99
2018-02-05 12:00:00,1,8359,8100,259
2018-02-05 12:00:00,2,8334,8424,-90
2018-02-05 13:00:00,1,8412,8316,96
2018-02-05 13:00:00,2,170,612,-442
2018-02-05 14:00:00,1,6196,6102,94
2018-02-05 14:00:00,2,6501,5832,669
2018-02-05 15:00:00,1,3512,3294,218
2018-02-05 15:00:00,2,6940,6804,136
2018-02-05 16:00:00,1,3142,3222,-80
2018-02-05 16:00:00,2,9380,9342,38
2018-02-05 17:00:00,1,8888,8640,248
2018-02-05 17:00:00,2,9132,8910,222
2018-02-05 18:00:00,1,7291,7074,217
2018-02-05 18:00:00,2,10252,10152,100
2018-02-05 19:00:00,1,8259,8262,-3
2018-02-05 19:00:00,2,2550,2430,120
2018-02-05 20:00:00,1,5804,5616,188
2018-02-05 20:00:00,2,10436,10422,14
2018-02-05 21:00:00,1,7876,7776,100
2018-02-05 21:00:00,2,9435,9342,93
2018-02-05 22:00:00,1,9824,9720,104
2018-02-05 22:00:00,2,9680,9666,14
2018-02-05 23:00:00,1,8484,8316,168
2018-02-05 23:00:00,2,10234,10260,-26
2018-02-06 00:00:00,1,9624,9558,66
2018-02-06 00:00:00,2,9804,9666,138
2018-02-06 01:00:00,1,9640,9558,82
2018-02-06 01:00:00,2,8844,8910,-66
2018-02-06 02:00:00,1,4372,4266,106
2018-02-06 02:00:00,2,8748,8748,0
2018-02-06 03:00:00,1,7420,7020,400
2018-02-06 03:00:00,2,5172,4914,258
2018-02-06 04:00:00,1,8740,8640,100
2018-02-06 04:00:00,2,9984,9882,102
2018-02-06 05:00:00,1,9560,9612,-52
2018-02-06 05:00:00,2,9342,9288,54
2018-02-06 06:00:00,1,9072,8802,270
2018-02-06 06:00:00,2,9412,9396,16
2018-02-06 07:00:00,1,7953,7992,-39
2018-02-06 07:00:00,2,10532,10422,110
2018-02-06 08:00:00,1,38,378,-340
2018-02-06 08:00:00,2,7028,7020,8
2018-02-06 09:00:00,1,7712,7128,584
2018-02-06 09:00:00,2,8908,8802,106
2018-02-06 10:00:00,1,8116,7938,178
2018-02-06 10:00:00,2,9500,9450,50
2018-02-06 11:00:00,1,8507,8370,137
2018-02-06 11:00:00,2,7376,7344,32
2018-02-06 12:00:00,1,5927,5868,59
2018-02-06 12:00:00,2,9424,9504,-80
2018-02-06 13:00:00,1,1528,2052,-524
2018-02-06 13:00:00,2,8212,7992,220
2018-02-06 14:00:00,1,4965,4266,699
2018-02-06 14:00:00,2,8144,7938,206
2018-02-06 15:00:00,1,10052,9936,116
2018-02-06 15:00:00,2,9240,9180,60
2018-02-06 16:00:00,1,8456,8262,194
2018-02-06 16:00:00,2,10296,10206,90
2018-02-06 17:00:00,1,8700,8640,60
2018-02-06 17:00:00,2,9092,9126,-34
2018-02-06 18:00:00,1,9286,9072,214
2018-02-06 18:00:00,2,10096,9990,106
2018-02-06 19:00:00,1,9111,8964,147
2018-02-06 19:00:00,2,9616,9504,112
2018-02-06 20:00:00,1,873,1422,-549
2018-02-06 20:00:00,2,10098,10098,0
2018-02-06 21:00:00,1,390,0,390
2018-02-06 21:00:00,2,10296,10206,90
2018-02-06 22:00:00,1,6832,6588,244
2018-02-06 22:00:00,2,10158,10044,114
2018-02-06 23:00:00,1,2440,2376,64
2018-02-06 23:00:00,2,10100,10044,56
2018-02-07 00:00:00,1,2188,2160,28
2018-02-07 00:00:00,2,9970,9990,-20
2018-02-07 01:00:00,1,6903,6750,153
2018-02-07 01:00:00,2,9224,9000,224
2018-02-07 02:00:00,1,10142,10098,44
2018-02-07 02:00:00,2,9912,9828,84
2018-02-07 03:00:00,1,10256,10098,158
2018-02-07 03:00:00,2,7454,7956,-502
2018-02-07 04:00:00,1,8108,8046,62
2018-02-07 04:00:00,2,402,0,402
2018-02-07 05:00:00,1,8371,8262,109
2018-02-07 05:00:00,2,5446,5076,370
2018-02-07 06:00:00,1,7095,7074,21
2018-02-07 06:00:00,2,7496,7344,152
2018-02-07 07:00:00,1,5658,5454,204
2018-02-07 07:00:00,2,6035,6462,-427
2018-02-07 08:00:00,1,9351,9342,9
2018-02-07 08:00:00,2,1630,1026,604
2018-02-07 09:00:00,1,1624,1602,22
2018-02-07 09:00:00,2,9095,9018,77
2018-02-07 10:00:00,1,572,378,194
2018-02-07 10:00:00,2,9816,9666,150
2018-02-07 11:00:00,1,5456,5400,56
2018-02-07 11:00:00,2,9158,9126,32
2018-02-07 12:00:00,1,7428,7344,84
2018-02-07 12:00:00,2,10051,9936,115
2018-02-07 13:00:00,1,8420,8370,50
2018-02-07 13:00:00,2,9560,9450,110
2018-02-07 14:00:00,1,7479,7398,81
2018-02-07 14:00:00,2,9724,9612,112
2018-02-07 15:00:00,1,7176,7074,102
2018-02-07 15:00:00,2,6392,6318,74
2018-02-07 16:00:00,1,6591,6426,165
2018-02-07 16:00:00,2,6000,5994,6
2018-02-07 17:00:00,1,8531,8424,107
2018-02-07 17:00:00,2,8531,8316,215
2018-02-07 18:00:00,1,8471,8424,47
2018-02-07 18:00:00,2,4844,4806,38
2018-02-07 19:00:00,1,8904,8748,156
2018-02-07 19:00:00,2,6896,6750,146
2018-02-07 20:00:00,1,7997,7776,221
2018-02-07 20:00:00,2,3387,3456,-69
2018-02-07 21:00:00,1,8260,8316,-56
2018-02-07 21:00:00,2,219,108,111
2018-02-07 22:00:00,1,8901,8640,261
2018-02-07 22:00:00,2,7959,7776,183
2018-02-07 23:00:00,1,5778,5670,108
2018-02-07 23:00:00,2,9935,9882,53
2018-02-08 00:00:00,1,8899,8856,43
2018-02-08 00:00:00,2,9233,9072,161
2018-02-08 01:00:00,1,7781,7776,5
2018-02-08 01:00:00,2,8816,8640,176
2018-02-08 02:00:00,1,4889,4698,191
2018-02-08 02:00:00,2,8150,7992,158
2018-02-08 03:00:00,1,7593,7614,-21
2018-02-08 03:00:00,2,10264,10206,58
2018-02-08 04:00:00,1,6360,6102,258
2018-02-08 04:00:00,2,3850,3834,16
2018-02-08 05:00:00,1,8232,8154,78
2018-02-08 05:00:00,2,8880,8964,-84
2018-02-08 06:00:00,1,8956,8892,64
2018-02-08 06:00:00,2,8936,8748,188
2018-02-08 07:00:00,1,8274,8208,66
2018-02-08 07:00:00,2,9011,8964,47
2018-02-08 08:00:00,1,8976,8964,12
2018-02-08 08:00:00,2,9256,9288,-32
2018-02-08 09:00:00,1,6061,5994,67
2018-02-08 09:00:00,2,7654,7668,-14
2018-02-08 10:00:00,1,6372,6372,0
2018-02-08 10:00:00,2,7056,6858,198
2018-02-08 11:00:00,1,5204,5130,74
2018-02-08 11:00:00,2,7448,7344,104
2018-02-08 12:00:00,1,7830,7776,54
2018-02-08 12:00:00,2,6439,6534,-95
2018-02-08 13:00:00,1,8240,8208,32
2018-02-08 13:00:00,2,7956,7884,72
2018-02-08 14:00:00,1,6424,6318,106
2018-02-08 14:00:00,2,3720,3564,156
2018-02-08 15:00:00,1,4764,5238,-474
2018-02-08 15:00:00,2,9358,9342,16
2018-02-08 16:00:00,1,593,0,593
2018-02-08 16:00:00,2,8371,8316,55
2018-02-08 17:00:00,1,7928,7866,62
2018-02-08 17:00:00,2,7287,7236,51
2018-02-08 18:00:00,1,9635,9612,23
2018-02-08 18:00:00,2,2010,2574,-564
2018-02-08 19:00:00,1,10338,10314,24
2018-02-08 19:00:00,2,2614,2106,508
2018-02-08 20:00:00,1,10340,10260,80
2018-02-08 20:00:00,2,10056,9882,174
2018-02-08 21:00:00,1,5396,5508,-112
2018-02-08 21:00:00,2,10152,10098,54
2018-02-08 22:00:00,1,3251,2916,335
2018-02-08 22:00:00,2,1391,1512,-121
2018-02-08 23:00:00,1,10431,10260,171
2018-02-08 23:00:00,2,3297,3078,219
2018-02-09 00:00:00,1,9344,9396,-52
2018-02-09 00:00:00,2,9232,9180,52
2018-02-09 01:00:00,1,7788,7506,282
2018-02-09 01:00:00,2,8605,8532,73
2018-02-09 02:00:00,1,10004,9882,122
2018-02-09 02:00:00,2,9432,9450,-18
2018-02-09 03:00:00,1,8524,8370,154
2018-02-09 03:00:00,2,10556,10476,80
2018-02-09 04:00:00,1,10424,10422,2
2018-02-09 04:00:00,2,9431,9288,143
2018-02-09 05:00:00,1,6628,6642,-14
2018-02-09 05:00:00,2,7112,7128,-16
2018-02-09 06:00:00,2,0,54,-54
2018-02-09 08:00:00,1,3256,3348,-92
2018-02-09 08:00:00,2,196,162,34
2018-02-09 09:00:00,1,172,54,118
2018-02-09 10:00:00,1,1840,1836,4
2018-02-09 10:00:00,2,1048,1026,22
2018-02-09 11:00:00,1,9320,9126,194
2018-02-09 11:00:00,2,8524,8478,46
2018-02-09 12:00:00,1,9738,9720,18
2018-02-09 12:00:00,2,3668,3672,-4
2018-02-09 13:00:00,1,8690,8586,104
2018-02-09 13:00:00,2,7335,7236,99
2018-02-09 14:00:00,1,9227,9126,101
2018-02-09 14:00:00,2,7256,7182,74
2018-02-09 15:00:00,1,8156,8100,56
2018-02-09 15:00:00,2,6192,6102,90
2018-02-09 16:00:00,1,8512,8478,34
2018-02-09 16:00:00,2,9464,9558,-94
2018-02-09 17:00:00,1,1532,2034,-502
2018-02-09 17:00:00,2,9132,8964,168
2018-02-09 18:00:00,1,3554,2916,638
2018-02-09 18:00:00,2,8576,8640,-64
2018-02-09 19:00:00,1,8575,8424,151
2018-02-09 19:00:00,2,8800,8640,160
2018-02-09 20:00:00,1,9120,9072,48
2018-02-09 20:00:00,2,8599,8586,13
2018-02-09 21:00:00,1,9772,9612,160
2018-02-09 21:00:00,2,9545,9504,41
2018-02-09 22:00:00,1,9284,9234,50
2018-02-09 22:00:00,2,9247,9126,121
2018-02-09 23:00:00,1,9380,9342,38
2018-02-09 23:00:00,2,9564,9558,6
2018-02-10 00:00:00,1,9011,8802,209
2018-02-10 00:00:00,2,8607,8532,75
2018-02-10 01:00:00,1,9836,9774,62
2018-02-10 01:00:00,2,8976,8910,66
2018-02-10 02:00:00,1,9043,8964,79
2018-02-10 02:00:00,2,8768,8802,-34
2018-02-10 03:00:00,1,8764,8640,124
2018-02-10 03:00:00,2,9368,9234,134
2018-02-10 04:00:00,1,4378,4914,-536
2018-02-10 04:00:00,2,8832,8802,30
2018-02-10 05:00:00,1,6734,6300,434
2018-02-10 05:00:00,2,9004,9018,-14
2018-02-10 06:00:00,1,9472,9234,238
2018-02-10 06:00:00,2,196,612,-416
2018-02-10 07:00:00,1,9532,9450,82
2018-02-10 07:00:00,2,4616,4104,512
2018-02-10 08:00:00,1,7773,7722,51
2018-02-10 08:00:00,2,9276,9126,150
2018-02-10 09:00:00,1,7123,6966,157
2018-02-10 09:00:00,2,8496,8424,72
2018-02-10 10:00:00,1,8471,8424,47
2018-02-10 10:00:00,2,9000,8910,90
2018-02-10 11:00:00,1,9451,9396,55
2018-02-10 11:00:00,2,9940,9828,112
2018-02-10 12:00:00,1,5468,5400,68
2018-02-10 12:00:00,2,9248,9126,122
2018-02-10 13:00:00,1,9139,9072,67
2018-02-10 13:00:00,2,8140,8154,-14
2018-02-10 14:00:00,1,7093,7020,73
2018-02-10 14:00:00,2,9520,9342,178
2018-02-10 15:00:00,1,7231,7074,157
2018-02-10 15:00:00,2,8780,8748,32
2018-02-10 16:00:00,1,8603,8586,17
2018-02-10 16:00:00,2,9382,9288,94
2018-02-10 17:00:00,1,7764,7722,42
2018-02-10 17:00:00,2,9068,9018,50
2018-02-10 18:00:00,1,7150,7074,76
2018-02-10 18:00:00,2,8834,8694,140
2018-02-10 19:00:00,1,8472,8370,102
2018-02-10 19:00:00,2,5018,5562,-544
2018-02-10 20:00:00,1,7562,7344,218
2018-02-10 20:00:00,2,7064,6534,530
2018-02-10 21:00:00,1,8864,8748,116
2018-02-10 21:00:00,2,8148,7938,210
2018-02-10 22:00:00,1,8016,7938,78
2018-02-10 22:00:00,2,9768,9774,-6
2018-02-10 23:00:00,1,9620,9558,62
2018-02-10 23:00:00,2,9100,9018,82
2018-02-11 00:00:00,1,8695,8640,55
2018-02-11 00:00:00,2,9448,9396,52
2018-02-11 01:00:00,1,9404,9342,62
2018-02-11 01:00:00,2,9759,9612,147
2018-02-11 02:00:00,1,9224,9180,44
2018-02-11 02:00:00,2,9660,9612,48
2018-02-11 03:00:00,1,9235,9180,55
2018-02-11 03:00:00,2,9608,9558,50
2018-02-11 04:00:00,1,9414,9342,72
2018-02-11 04:00:00,2,9836,9720,116
2018-02-11 05:00:00,1,9368,9342,26
2018-02-11 05:00:00,2,9863,9828,35
2018-02-11 06:00:00,1,9292,9234,58
2018-02-11 06:00:00,2,10159,10044,115
2018-02-11 07:00:00,1,9399,9342,57
2018-02-11 07:00:00,2,9177,9126,51
2018-02-11 08:00:00,1,9316,9288,28
2018-02-11 08:00:00,2,9480,9342,138
2018-02-11 09:00:00,1,9692,9612,80
2018-02-11 09:00:00,2,9339,9342,-3
2018-02-11 10:00:00,1,9536,9504,32
2018-02-11 10:00:00,2,7788,7614,174
2018-02-11 11:00:00,1,7756,7722,34
2018-02-11 11:00:00,2,9482,9396,86
2018-02-11 12:00:00,1,8600,8586,14
2018-02-11 12:00:00,2,9700,9666,34
2018-02-11 13:00:00,1,9152,9072,80
2018-02-11 13:00:00,2,8576,8478,98
2018-02-11 14:00:00,1,7704,7722,-18
2018-02-11 14:00:00,2,5180,4788,392
2018-02-11 15:00:00,1,4562,5022,-460
2018-02-11 15:00:00,2,9764,9720,44
2018-02-11 16:00:00,1,8321,7668,653
2018-02-11 16:00:00,2,9592,9504,88
2018-02-11 17:00:00,1,8947,8910,37
2018-02-11 17:00:00,2,9386,9342,44
2018-02-11 18:00:00,1,7220,7398,-178
2018-02-11 18:00:00,2,9056,9072,-16
2018-02-11 19:00:00,1,9356,9234,122
2018-02-11 19:00:00,2,7686,8046,-360
2018-02-11 20:00:00,1,10000,9990,10
2018-02-11 20:00:00,2,2782,2214,568
2018-02-11 21:00:00,1,8841,8748,93
2018-02-11 21:00:00,2,9388,9342,46
2018-02-11 22:00:00,1,9219,9234,-15
2018-02-11 22:00:00,2,9940,9828,112
2018-02-11 23:00:00,1,8688,8532,156
2018-02-11 23:00:00,2,8488,8424,64
2018-02-12 00:00:00,1,7609,7290,319
2018-02-12 00:00:00,2,9440,9450,-10
2018-02-12 01:00:00,1,8584,8532,52
2018-02-12 01:00:00,2,8928,8856,72
2018-02-12 02:00:00,1,8988,8964,24
2018-02-12 02:00:00,2,9616,9450,166
2018-02-12 03:00:00,1,8627,8640,-13
2018-02-12 03:00:00,2,9744,9720,24
2018-02-12 04:00:00,1,9513,9342,171
2018-02-12 04:00:00,2,8012,7938,74
2018-02-12 05:00:00,1,7608,7614,-6
2018-02-12 05:00:00,2,8460,8424,36
2018-02-12 06:00:00,1,8600,8532,68
2018-02-12 06:00:00,2,9316,9126,190
2018-02-12 07:00:00,1,20,0,20
2018-02-12 07:00:00,2,9960,9882,78
2018-02-12 08:00:00,1,244,270,-26
2018-02-12 08:00:00,2,9084,9072,12
2018-02-12 09:00:00,1,4724,4878,-154
2018-02-12 09:00:00,2,3532,3726,-194
2018-02-12 11:00:00,1,12,0,12
2018-02-12 11:00:00,2,8284,8046,238
2018-02-12 12:00:00,1,505,486,19
2018-02-12 12:00:00,2,10288,10260,28
2018-02-12 13:00:00,1,224,216,8
2018-02-12 13:00:00,2,9848,9720,128
2018-02-12 14:00:00,1,2508,2322,186
2018-02-12 14:00:00,2,9764,9828,-64
2018-02-12 15:00:00,1,9040,8964,76
2018-02-12 15:00:00,2,8806,8586,220
2018-02-12 16:00:00,1,8340,8262,78
2018-02-12 16:00:00,2,8026,7992,34
2018-02-12 17:00:00,1,7365,7020,345
