	Line	ProductDescription	DateTime_Out	Feed	OutputGood	Scrap	Error_Count	Sum_Duration	Sum_Staff
1642	2	12	2018-01-20 14:00:00	10296	10368	-72	63	780	6
1643	2	12	2018-01-20 15:00:00	10368	10260	108	22	594	6
1644	2	12	2018-01-20 16:00:00	10556	10422	134	65	58114	3
1645	2	12	2018-01-20 17:00:00	9900	9990	-90	16	226	3
1646	2	12	2018-01-20 18:00:00	9476	9396	80	28	254	3
1647	2	12	2018-01-20 19:00:00	10675	10530	145	29	218	3
1648	2	12	2018-01-20 20:00:00	9768	9774	-6	40	374	3
1649	2	12	2018-01-20 21:00:00	9430	9396	34	33	536	3
1650	2	12	2018-01-20 22:00:00	10695	10638	57	22	196	6
1651	2	12	2018-01-20 23:00:00	10416	10314	102	35	486	6
1652	2	12	2018-01-21 00:00:00	3281	3294	-13	26	494	3
1653	2	12	2018-01-21 00:00:00	3281	3294	-13	26	494	3
1654	2	12	2018-01-21 01:00:00	9592	9504	88	21	176	3
1655	2	12	2018-01-21 02:00:00	10455	10368	87	20	218	3
1656	2	12	2018-01-21 03:00:00	9286	9180	106	20	2488	3
1657	2	12	2018-01-21 04:00:00	9448	9396	52	27	526	3
1658	2	12	2018-01-21 05:00:00	10152	10152	0	39	196	3
1659	2	12	2018-01-21 06:00:00	10480	10368	112	32	536	6
1660	2	12	2018-01-21 07:00:00	9224	9126	98	4	132	3
1661	2	12	2018-01-21 08:00:00	10092	10098	-6	54	2042	3
1662	2	12	2018-01-21 09:00:00	9396	9396	0	35	712	3
1663	2	12	2018-01-21 10:00:00	10132	9990	142	51	784	3
1664	2	12	2018-01-21 11:00:00	10488	10368	120	31	606	3
1665	2	12	2018-01-21 12:00:00	9784	9666	118	45	746	3
1666	2	12	2018-01-21 13:00:00	10298	10260	38	69	1406	3
1667	2	12	2018-01-21 14:00:00	8759	8802	-43	42	698	6
1668	2	12	2018-01-21 15:00:00	8452	8262	190	21	5936	6
1669	2	12	2018-01-21 16:00:00	7392	7398	-6	3	26	3
1670	2	12	2018-01-21 17:00:00	9185	9126	59	50	988	3
1671	2	12	2018-01-21 18:00:00	1458	1908	-450	46	484	4
1672	2	12	2018-01-21 19:00:00	6432	5832	600	18	322	4
1673	2	12	2018-01-21 20:00:00	10283	10260	23	43	570	4
1674	2	12	2018-01-21 21:00:00	9664	9612	52	39	504	4
1675	2	12	2018-01-21 22:00:00	8963	8856	107	106	1164	8
1676	2	12	2018-01-21 23:00:00	9052	9018	34	59	644	8
1677	2	12	2018-01-22 00:00:00	10600	10530	70	49	326	4
1678	2	12	2018-01-22 01:00:00	10860	10746	114	34	608	4
1679	2	12	2018-01-22 02:00:00	10848	10800	48	41	210	4
1680	2	12	2018-01-22 03:00:00	9832	9882	-50	50	396	4
1681	2	12	2018-01-22 04:00:00	10040	9990	50	21	70	4
1682	2	12	2018-01-22 05:00:00	10064	9936	128	38	358	4
1683	2	12	2018-01-22 06:00:00	8227	8154	73	62	402	8
1684	2	12	2018-01-22 07:00:00	8786	8802	-16	59	1146	4
1685	2	12	2018-01-22 08:00:00	9580	9450	130	35	704	4
1686	2	12	2018-01-22 09:00:00	9702	9612	90	44	268	4
1687	2	12	2018-01-22 10:00:00	9860	9828	32	33	1822	4
1688	2	12	2018-01-22 11:00:00	9324	9288	36	53	628	4
1689	2	12	2018-01-22 12:00:00	9576	9504	72	78	688	4
1690	2	12	2018-01-22 13:00:00	8844	8748	96	53	2470	4
1691	2	12	2018-01-22 14:00:00	9908	9990	-82	55	1144	8
1692	2	12	2018-01-22 15:00:00	7114	6966	148	24	178	8
1693	2	12	2018-01-22 16:00:00	8822	8802	20	25	496	4
1694	2	12	2018-01-22 17:00:00	8768	8748	20	29	5082	4
1695	2	12	2018-01-22 18:00:00	8831	8748	83	40	744	4
1696	2	12	2018-01-22 19:00:00	2582	3060	-478	25	776	4
1697	2	12	2018-01-22 21:00:00	1140	864	276	29	230	4
1698	2	12	2018-01-22 22:00:00	8696	8748	-52	12	438	6
1699	2	12	2018-01-22 23:00:00	10779	10692	87	64	748	6
1700	2	12	2018-01-23 00:00:00	4012	3888	124	20	150	3
1701	2	12	2018-01-23 01:00:00	6636	6696	-60	37	3298	3
1702	2	12	2018-01-23 02:00:00	9464	9342	122	39	494	3
1703	2	12	2018-01-23 03:00:00	8892	8910	-18	37	520	3
1704	2	12	2018-01-23 04:00:00	7812	7668	144	80	702	3
1705	2	12	2018-01-23 05:00:00	7876	7884	-8	29	1266	3
1706	2	12	2018-01-23 06:00:00	10054	9936	118	84	864	6
1707	2	12	2018-01-23 07:00:00	9437	9342	95	35	400	3
1708	2	12	2018-01-23 08:00:00	8240	8262	-22	36	4450	3
1709	2	12	2018-01-23 09:00:00	4556	4590	-34	33	490	3
1710	2	12	2018-01-23 10:00:00	4942	4752	190	25	932	3
1711	2	12	2018-01-23 11:00:00	1388	1404	-16	21	2640	3
1712	2	12	2018-01-23 12:00:00	8943	8856	87	20	1676	3
1713	2	12	2018-01-23 13:00:00	9461	9342	119	63	3450	3
1714	2	12	2018-01-23 14:00:00	10032	9990	42	3	15754	6
1715	2	12	2018-01-23 15:00:00	9892	9828	64	78	362	6
1716	2	12	2018-01-23 16:00:00	8952	8856	96	35	2014	3
1717	2	12	2018-01-23 17:00:00	7992	7938	54	25	302	3
1718	2	12	2018-01-23 18:00:00	6556	6534	22	49	606	3
1719	2	12	2018-01-23 19:00:00	8979	8964	15	101	476	3
1720	2	12	2018-01-23 20:00:00	9684	9558	126	58	586	3
1721	2	12	2018-01-23 21:00:00	9279	9234	45	33	368	3
1722	2	12	2018-01-23 22:00:00	10043	10044	-1	33	576	6
1723	2	12	2018-01-23 23:00:00	9440	9342	98	24	302	6
1724	2	12	2018-01-24 00:00:00	10232	10152	80	20	474	3
1725	2	12	2018-01-24 01:00:00	9676	9612	64	38	816	3
1726	2	12	2018-01-24 02:00:00	8852	8748	104	31	3876	3
1727	2	12	2018-01-24 03:00:00	6646	7218	-572	22	840	3
1728	2	12	2018-01-24 04:00:00	715	270	445	40	710	3
1729	2	12	2018-01-24 05:00:00	8892	8694	198	23	166	3
1730	2	12	2018-01-24 06:00:00	10580	10530	50	47	370	6
1731	2	12	2018-01-24 07:00:00	10180	10098	82	29	214	3
1732	2	12	2018-01-24 08:00:00	10336	10314	22	73	674	3
1733	2	12	2018-01-24 09:00:00	8964	8910	54	31	7770	3
1734	2	12	2018-01-24 10:00:00	4759	4752	7	83	1374	3
1735	2	12	2018-01-24 11:00:00	80	0	80	78	3512	3
1736	2	12	2018-01-24 12:00:00	3664	3402	262	43	252	3
1737	2	12	2018-01-24 13:00:00	3063	3078	-15	68	524	3
1738	2	12	2018-01-24 14:00:00	6132	5994	138	82	822	6
1739	2	12	2018-01-24 15:00:00	10279	10152	127	56	284	10
1740	2	12	2018-01-24 16:00:00	10147	9936	211	72	944	4
1741	2	12	2018-01-24 17:00:00	9083	9126	-43	2	4218	4
1742	2	12	2018-01-24 18:00:00	10367	10206	161	26	848	4
1743	2	12	2018-01-24 19:00:00	4834	4914	-80	55	392	4
1744	2	12	2018-01-24 20:00:00	701	378	323	31	438	4
1745	2	12	2018-01-24 21:00:00	172	162	10	70	448	4
1746	2	12	2018-01-24 22:00:00	184	108	76	47	1726	8
1747	2	12	2018-01-24 23:00:00	112	108	4	41	518	8
1748	2	12	2018-01-25 00:00:00	5255	5184	71	32	706	4
1749	2	12	2018-01-25 01:00:00	9568	9396	172	28	604	4
1750	2	12	2018-01-25 02:00:00	8984	8856	128	18	310	4
1751	2	12	2018-01-25 03:00:00	9724	9612	112	28	402	4
1752	2	12	2018-01-25 04:00:00	9652	9612	40	63	706	4
1753	2	12	2018-01-25 05:00:00	9908	9774	134	35	1728	4
1754	2	12	2018-01-25 06:00:00	9016	8964	52	48	704	8
1755	2	12	2018-01-25 07:00:00	5648	5562	86	11	3780	4
1756	2	12	2018-01-25 08:00:00	8940	8964	-24	47	682	4
1757	2	12	2018-01-25 09:00:00	2800	2646	154	44	732	4
1758	2	12	2018-01-25 10:00:00	5732	5724	8	23	428	4
1759	2	12	2018-01-25 11:00:00	9040	8856	184	20	2508	4
1760	2	12	2018-01-25 12:00:00	9728	9666	62	44	1324	4
1761	2	12	2018-01-25 13:00:00	3536	3510	26	29	3320	4
1762	2	12	2018-01-25 14:00:00	6722	6696	26	25	492	8
1763	2	12	2018-01-25 15:00:00	5078	5526	-448	35	440	8
1764	2	10	2018-01-25 16:00:00	5422	4806	616	44	288	4
1765	2	10	2018-01-25 17:00:00	9840	9666	174	25	1024	4
1766	2	10	2018-01-25 18:00:00	9916	9882	34	48	524	4
1767	2	10	2018-01-25 19:00:00	8100	7884	216	23	394	4
1768	2	10	2018-01-25 20:00:00	9380	9288	92	51	1642	4
1769	2	10	2018-01-25 21:00:00	9912	9774	138	91	872	4
1770	2	10	2018-01-25 22:00:00	6020	5994	26	2	4304	8
1771	2	10	2018-01-25 23:00:00	7874	8262	-388	31	1030	8
1772	2	10	2018-01-26 00:00:00	0	36	-36	35	938	4
1773	2	4	2018-01-26 01:00:00	6058	5530	528	39	598	4
1774	2	4	2018-01-26 02:00:00	8088	7912	176	36	550	4
1775	2	4	2018-01-26 03:00:00	9212	9180	32	26	662	4
1776	2	4	2018-01-26 04:00:00	9016	8911	105	32	730	4
1777	2	4	2018-01-26 05:00:00	9360	9342	18	63	836	4
1778	2	4	2018-01-26 06:00:00	8132	7993	139	57	852	10
1779	2	4	2018-01-26 07:00:00	8711	8587	124	22	2680	3
1780	2	4	2018-01-26 08:00:00	8872	8802	70	23	328	3
1781	2	4	2018-01-26 09:00:00	2964	3529	-565	23	142	3
1782	2	2	2018-01-26 10:00:00	9278	8640	638	34	1038	3
1783	2	2	2018-01-26 10:00:00	9278	8640	638	34	1038	3
1784	2	15	2018-01-26 10:00:00	9278	8640	638	34	1038	3
1785	2	2	2018-01-26 11:00:00	10656	10638	18	43	1882	3
1786	2	2	2018-01-26 11:00:00	10656	10638	18	43	1882	3
1787	2	15	2018-01-26 11:00:00	10656	10638	18	43	1882	3
1788	2	2	2018-01-26 12:00:00	7920	7884	36	60	444	3
1789	2	2	2018-01-26 12:00:00	7920	7884	36	60	444	3
1790	2	15	2018-01-26 12:00:00	7920	7884	36	60	444	3
1791	2	2	2018-01-26 13:00:00	5292	5238	54	46	510	3
1792	2	2	2018-01-26 13:00:00	5292	5238	54	46	510	3
1793	2	15	2018-01-26 13:00:00	5292	5238	54	46	510	3
1794	2	2	2018-01-26 14:00:00	9848	9720	128	77	582	6
1795	2	2	2018-01-26 14:00:00	9848	9720	128	77	582	6
1796	2	15	2018-01-26 14:00:00	9848	9720	128	77	582	6
1797	2	2	2018-01-26 15:00:00	9452	9504	-52	41	278	6
1798	2	2	2018-01-26 15:00:00	9452	9504	-52	41	278	6
1799	2	15	2018-01-26 15:00:00	9452	9504	-52	41	278	6
1800	2	2	2018-01-26 16:00:00	9294	9180	114	39	420	3
1801	2	2	2018-01-26 16:00:00	9294	9180	114	39	420	3
1802	2	15	2018-01-26 16:00:00	9294	9180	114	39	420	3
1803	2	2	2018-01-26 17:00:00	10275	10152	123	43	376	3
1804	2	2	2018-01-26 17:00:00	10275	10152	123	43	376	3
1805	2	15	2018-01-26 17:00:00	10275	10152	123	43	376	3
1806	2	2	2018-01-26 18:00:00	9820	9720	100	83	408	3
1807	2	2	2018-01-26 18:00:00	9820	9720	100	83	408	3
1808	2	15	2018-01-26 18:00:00	9820	9720	100	83	408	3
1809	2	2	2018-01-26 19:00:00	9940	9882	58	5	10	3
1810	2	2	2018-01-26 19:00:00	9940	9882	58	5	10	3
1811	2	15	2018-01-26 19:00:00	9940	9882	58	5	10	3
1812	2	2	2018-01-26 20:00:00	9824	9666	158	42	694	3
1813	2	2	2018-01-26 20:00:00	9824	9666	158	42	694	3
1814	2	15	2018-01-26 20:00:00	9824	9666	158	42	694	3
1815	2	2	2018-01-26 21:00:00	1992	1998	-6	53	1016	3
1816	2	2	2018-01-26 21:00:00	1992	1998	-6	53	1016	3
1817	2	15	2018-01-26 21:00:00	1992	1998	-6	53	1016	3
1818	2	2	2018-01-27 07:00:00	3944	3972	-28	79	766	8
1819	2	2	2018-01-27 07:00:00	3944	3972	-28	79	766	8
1820	2	15	2018-01-27 07:00:00	3944	3972	-28	79	766	8
1821	2	2	2018-01-27 08:00:00	9120	8964	156	33	548	3
1822	2	2	2018-01-27 08:00:00	9120	8964	156	33	548	3
1823	2	15	2018-01-27 08:00:00	9120	8964	156	33	548	3
1824	2	2	2018-01-27 09:00:00	8720	8640	80	38	476	3
1825	2	2	2018-01-27 09:00:00	8720	8640	80	38	476	3
1826	2	15	2018-01-27 09:00:00	8720	8640	80	38	476	3
1827	2	2	2018-01-27 10:00:00	9260	9180	80	81	798	3
1828	2	2	2018-01-27 10:00:00	9260	9180	80	81	798	3
1829	2	15	2018-01-27 10:00:00	9260	9180	80	81	798	3
1830	2	2	2018-01-27 11:00:00	9760	9774	-14	44	734	3
1831	2	2	2018-01-27 11:00:00	9760	9774	-14	44	734	3
1832	2	15	2018-01-27 11:00:00	9760	9774	-14	44	734	3
1833	2	2	2018-01-27 12:00:00	8548	8424	124	36	58530	3
1834	2	2	2018-01-27 12:00:00	8548	8424	124	36	58530	3
1835	2	15	2018-01-27 12:00:00	8548	8424	124	36	58530	3
1836	2	2	2018-01-27 13:00:00	8819	8748	71	58	690	3
1837	2	2	2018-01-27 13:00:00	8819	8748	71	58	690	3
1838	2	15	2018-01-27 13:00:00	8819	8748	71	58	690	3
1839	2	2	2018-01-27 14:00:00	3222	3492	-270	39	584	6
1840	2	2	2018-01-27 14:00:00	3222	3492	-270	39	584	6
1841	2	15	2018-01-27 14:00:00	3222	3492	-270	39	584	6
1842	2	2	2018-01-28 07:00:00	3334	2700	634	41	366	3
1843	2	2	2018-01-28 08:00:00	7064	7020	44	53	380	3
1844	2	2	2018-01-28 09:00:00	8716	8586	130	61	190	3
1845	2	2	2018-01-28 10:00:00	7791	7776	15	53	348	3
1846	2	2	2018-01-28 11:00:00	8916	8856	60	65	836	3
1847	2	2	2018-01-28 12:00:00	8844	8802	42	64	498	3
1848	2	2	2018-01-28 13:00:00	9784	9720	64	63	1328	3
1849	2	2	2018-01-28 14:00:00	8752	8748	4	64	2838	6
1850	2	2	2018-01-28 15:00:00	6840	7020	-180	68	488	6
1851	2	2	2018-01-28 16:00:00	9516	9234	282	60	602	7
1852	2	2	2018-01-28 17:00:00	10440	10368	72	61	704	4
1853	2	2	2018-01-28 18:00:00	10412	10368	44	53	490	4
1854	2	2	2018-01-28 19:00:00	10147	10044	103	108	406	7
1855	2	2	2018-01-28 20:00:00	10008	9990	18	43	488	3
1856	2	2	2018-01-28 21:00:00	10128	10152	-24	54	302	3
1857	2	2	2018-01-28 22:00:00	10072	9990	82	65	822	6
1858	2	2	2018-01-28 23:00:00	8560	8424	136	55	1116	6
1859	2	2	2018-01-29 00:00:00	8672	8694	-22	102	746	3
1860	2	2	2018-01-29 01:00:00	8452	8370	82	33	630	3
1861	2	2	2018-01-29 02:00:00	8607	8478	129	42	426	3
1862	2	2	2018-01-29 03:00:00	8360	8208	152	55	588	3
1863	2	2	2018-01-29 04:00:00	8507	8370	137	47	1156	3
1864	2	2	2018-01-29 05:00:00	8221	8208	13	55	2704	3
1865	2	2	2018-01-29 06:00:00	9284	9180	104	56	910	7
1866	2	2	2018-01-29 07:00:00	8456	8316	140	36	1644	2
1867	2	2	2018-01-29 08:00:00	10380	10314	66	53	762	2
1868	2	2	2018-01-29 09:00:00	10095	10098	-3	21	3778	6
1869	2	2	2018-01-29 10:00:00	7972	7920	52	22	464	4
1870	2	2	2018-01-29 11:00:00	9148	9072	76	57	1680	4
1871	2	2	2018-01-29 12:00:00	7203	7236	-33	55	612	4
1872	2	2	2018-01-29 13:00:00	7980	7938	42	6	3486	4
1873	2	2	2018-01-29 14:00:00	7789	8244	-455	24	726	8
1874	2	4	2018-01-29 15:00:00	474	0	474	60	1310	8
1875	2	4	2018-01-29 16:00:00	8556	8370	186	39	546	4
1876	2	4	2018-01-29 17:00:00	10228	10098	130	61	1180	4
1877	2	4	2018-01-29 18:00:00	9328	9234	94	48	1156	4
1878	2	4	2018-01-29 19:00:00	10400	10314	86	53	648	4
1879	2	4	2018-01-29 20:00:00	9992	9936	56	88	868	4
1880	2	4	2018-01-29 21:00:00	9704	9612	92	51	434	4
1881	2	4	2018-01-29 22:00:00	9902	9774	128	83	1032	10
1882	2	4	2018-01-29 23:00:00	934	1494	-560	43	382	6
1883	2	12	2018-01-30 00:00:00	7778	7020	758	60	480	3
1884	2	12	2018-01-30 01:00:00	520	756	-236	78	720	3
1885	2	12	2018-01-30 03:00:00	4531	4158	373	75	650	3
1886	2	12	2018-01-30 04:00:00	9258	8856	402	120	31044	3
1887	2	12	2018-01-30 05:00:00	5758	5508	250	81	354	3
1888	2	12	2018-01-30 06:00:00	7746	7614	132	51	710	6
1889	2	12	2018-01-30 07:00:00	9804	9504	300	38	374	3
1890	2	12	2018-01-30 08:00:00	9584	9558	26	61	676	3
1891	2	12	2018-01-30 09:00:00	8924	8856	68	62	852	3
1892	2	12	2018-01-30 10:00:00	9984	9936	48	20	70	7
1893	2	12	2018-01-30 11:00:00	8924	8856	68	50	772	4
1894	2	12	2018-01-30 12:00:00	8559	8370	189	90	932	4
1895	2	12	2018-01-30 13:00:00	10936	10908	28	28	410	4
1896	2	12	2018-01-30 14:00:00	8775	8694	81	84	928	8
1897	2	12	2018-01-30 15:00:00	9912	9828	84	30	2372	8
1898	2	12	2018-01-30 16:00:00	10204	10098	106	40	660	4
1899	2	12	2018-01-30 17:00:00	9744	9666	78	49	504	4
1900	2	12	2018-01-30 18:00:00	9532	9396	136	44	820	4
1901	2	12	2018-01-30 19:00:00	8440	8532	-92	76	942	4
1902	2	12	2018-01-30 20:00:00	2452	2160	292	51	688	4
1903	2	12	2018-01-30 21:00:00	9680	9612	68	69	1358	4
1904	2	12	2018-01-30 22:00:00	9732	9666	66	55	1622	8
1905	2	12	2018-01-30 23:00:00	6832	6624	208	30	658	7
1906	2	12	2018-01-31 00:00:00	9484	9450	34	41	744	5
1907	2	12	2018-01-31 01:00:00	7800	7668	132	48	644	5
1908	2	12	2018-01-31 02:00:00	8408	8316	92	59	630	5
1909	2	12	2018-01-31 03:00:00	136	216	-80	32	826	5
1910	2	12	2018-01-31 04:00:00	92	54	38	49	1252	5
1911	2	12	2018-01-31 05:00:00	256	54	202	68	3188	5
1912	2	12	2018-01-31 06:00:00	348	378	-30	8	138	10
1913	2	12	2018-01-31 07:00:00	128	54	74	35	3472	5
1914	2	12	2018-01-31 08:00:00	996	702	294	15	240	5
1915	2	12	2018-01-31 09:00:00	8156	7938	218	52	1196	5
1916	2	12	2018-01-31 10:00:00	2391	2376	15	74	3350	5
1917	2	12	2018-01-31 11:00:00	6496	6264	232	41	372	5
1918	2	12	2018-01-31 12:00:00	9316	9180	136	81	1280	5
1919	2	12	2018-01-31 13:00:00	7555	7398	157	70	1904	5
1920	2	12	2018-01-31 14:00:00	9043	8856	187	56	768	10
1921	2	12	2018-01-31 15:00:00	9220	9126	94	66	586	10
1922	2	12	2018-01-31 16:00:00	9292	9126	166	89	942	5
1923	2	12	2018-01-31 17:00:00	9344	9216	128	62	796	5
1924	2	12	2018-01-31 18:00:00	9864	9720	144	45	610	5
1925	2	12	2018-01-31 19:00:00	9348	9234	114	55	720	5
1926	2	12	2018-01-31 20:00:00	8996	8856	140	77	2060	5
1927	2	12	2018-01-31 21:00:00	9559	9504	55	60	884	5
1928	2	12	2018-01-31 22:00:00	9524	9396	128	62	1512	10
1929	2	12	2018-01-31 23:00:00	8520	8532	-12	39	918	10
1930	2	12	2018-02-01 00:00:00	8954	8856	98	31	1994	5
1931	2	12	2018-02-01 01:00:00	2010	1800	210	54	998	5
1932	2	12	2018-02-01 01:00:00	2010	1800	210	54	998	5
1933	2	12	2018-02-01 02:00:00	8588	8694	-106	36	342	5
1934	2	12	2018-02-01 03:00:00	8315	8316	-1	59	458	5
1935	2	12	2018-02-01 04:00:00	8356	8370	-14	90	3492	5
1936	2	12	2018-02-01 05:00:00	8672	8478	194	31	1190	5
1937	2	12	2018-02-01 06:00:00	9863	9720	143	48	2188	10
1938	2	12	2018-02-01 07:00:00	8984	8910	74	28	412	5
1939	2	12	2018-02-01 08:00:00	8632	8532	100	45	1720	5
1940	2	12	2018-02-01 09:00:00	9228	9234	-6	44	530	5
1941	2	12	2018-02-01 10:00:00	7508	7668	-160	41	852	5
1942	2	12	2018-02-01 11:00:00	92	54	38	55	714	5
1943	2	12	2018-02-01 12:00:00	8507	8208	299	48	938	5
1944	2	12	2018-02-01 13:00:00	8948	8964	-16	44	568	5
1945	2	12	2018-02-01 14:00:00	8315	8154	161	42	560	10
1946	2	12	2018-02-01 15:00:00	9615	9558	57	40	274	10
1947	2	12	2018-02-01 16:00:00	9064	9018	46	53	724	5
1948	2	12	2018-02-01 17:00:00	10300	10314	-14	56	810	5
1949	2	12	2018-02-01 18:00:00	8876	8802	74	69	372	5
1950	2	12	2018-02-01 19:00:00	8876	8748	128	37	432	5
1951	2	12	2018-02-01 20:00:00	9783	9666	117	25	30246	5
1952	2	12	2018-02-01 21:00:00	10000	10206	-206	44	458	5
1953	2	12	2018-02-01 22:00:00	2099	2052	47	39	650	10
1954	2	12	2018-02-02 06:00:00	3943	3780	163	16	506	10
1955	2	12	2018-02-02 07:00:00	5756	5886	-130	106	11150	5
1956	2	12	2018-02-02 08:00:00	1814	1620	194	37	496	5
1957	2	12	2018-02-02 09:00:00	9811	9720	91	1	3288	5
1958	2	12	2018-02-02 10:00:00	9644	9558	86	15	530	5
1959	2	12	2018-02-02 11:00:00	8644	8802	-158	3	1692	5
1960	2	12	2018-02-02 12:00:00	2474	2268	206	30	278	5
1961	2	12	2018-02-02 13:00:00	10316	10260	56	41	452	5
1962	2	12	2018-02-02 14:00:00	9836	9828	8	38	834	10
1963	2	12	2018-02-02 15:00:00	8580	8370	210	30	4412	10
1964	2	12	2018-02-02 16:00:00	7316	7236	80	20	248	5
1965	2	12	2018-02-02 17:00:00	815	918	-103	67	1586	5
1966	2	12	2018-02-02 18:00:00	6088	5994	94	61	360	5
1967	2	12	2018-02-02 19:00:00	9896	9774	122	60	568	5
1968	2	12	2018-02-02 20:00:00	9350	9504	-154	43	580	5
1969	2	12	2018-02-02 21:00:00	9379	9126	253	57	698	5
1970	2	12	2018-02-02 22:00:00	9010	8910	100	63	628	10
1971	2	12	2018-02-02 23:00:00	9387	9342	45	58	414	10
1972	2	12	2018-02-03 00:00:00	9608	9612	-4	50	216	5
1973	2	12	2018-02-03 01:00:00	10532	10422	110	74	788	5
1974	2	12	2018-02-03 02:00:00	8972	9018	-46	63	202	5
1975	2	12	2018-02-03 03:00:00	10212	9990	222	93	572	5
1976	2	12	2018-02-03 04:00:00	9320	9126	194	72	336	5
1977	2	12	2018-02-03 05:00:00	10135	9990	145	69	450	5
1978	2	12	2018-02-03 06:00:00	9659	9558	101	34	3010	10
1979	2	12	2018-02-03 07:00:00	2810	3330	-520	45	502	5
1980	2	12	2018-02-03 08:00:00	8162	7398	764	78	448	5
1981	2	12	2018-02-03 09:00:00	9559	9396	163	44	2732	5
1982	2	12	2018-02-03 10:00:00	7436	7344	92	17	2500	5
1983	2	12	2018-02-03 11:00:00	2606	3078	-472	41	254	5
1984	2	12	2018-02-03 12:00:00	6350	5724	626	67	374	5
1985	2	12	2018-02-03 13:00:00	9875	9774	101	75	538	5
1986	2	12	2018-02-03 14:00:00	9408	9288	120	75	436	10
1987	2	12	2018-02-03 15:00:00	9812	9936	-124	90	554	10
1988	2	12	2018-02-03 16:00:00	9500	9288	212	73	1288	5
1989	2	12	2018-02-03 17:00:00	6820	6750	70	74	626	5
1990	2	12	2018-02-03 18:00:00	9188	9126	62	79	348	5
1991	2	12	2018-02-03 19:00:00	10076	9936	140	83	1116	5
1992	2	12	2018-02-03 20:00:00	7649	7560	89	49	744	5
1993	2	12	2018-02-03 21:00:00	8676	8640	36	43	286	5
1994	2	12	2018-02-03 22:00:00	10288	10152	136	58	430	10
1995	2	12	2018-02-03 23:00:00	9832	9666	166	45	546	10
1996	2	12	2018-02-04 00:00:00	9476	9342	134	67	428	5
1997	2	12	2018-02-04 01:00:00	9931	9828	103	39	534	5
1998	2	12	2018-02-04 02:00:00	9268	9234	34	32	454	5
1999	2	12	2018-02-04 03:00:00	9748	9612	136	46	612	5
2000	2	12	2018-02-04 04:00:00	9261	9072	189	48	1632	5
2001	2	12	2018-02-04 05:00:00	6094	5940	154	53	2086	5
2002	2	12	2018-02-04 06:00:00	6866	6750	116	38	1638	10
2003	2	12	2018-02-04 07:00:00	3765	3618	147	30	186	5
2004	2	12	2018-02-04 08:00:00	10524	10422	102	36	354	5
2005	2	12	2018-02-04 09:00:00	10192	9990	202	49	496	5
2006	2	12	2018-02-04 10:00:00	9460	9450	10	31	236	5
2007	2	12	2018-02-04 11:00:00	10500	10368	132	44	380	5
2008	2	12	2018-02-04 12:00:00	9872	9936	-64	42	756	5
2009	2	12	2018-02-04 13:00:00	8884	8694	190	43	806	5
2010	2	12	2018-02-04 14:00:00	8620	8532	88	41	3358	10
2011	2	12	2018-02-04 15:00:00	5706	6210	-504	23	118	10
2012	2	12	2018-02-04 16:00:00	5834	5238	596	45	648	5
2013	2	12	2018-02-04 17:00:00	9055	8964	91	51	624	5
2014	2	12	2018-02-04 18:00:00	9195	9126	69	43	1060	5
2015	2	12	2018-02-04 19:00:00	7900	7830	70	50	360	5
2016	2	12	2018-02-04 20:00:00	10028	10044	-16	58	384	5
2017	2	12	2018-02-04 21:00:00	9906	9720	186	53	146	5
2018	2	12	2018-02-04 22:00:00	10583	10530	53	66	334	10
2019	2	12	2018-02-04 23:00:00	10076	9990	86	56	684	10
2020	2	12	2018-02-05 00:00:00	9788	9774	14	71	288	5
2021	2	12	2018-02-05 01:00:00	9388	9288	100	58	396	5
2022	2	12	2018-02-05 02:00:00	9916	9882	34	58	360	5
2023	2	12	2018-02-05 03:00:00	9936	9828	108	95	484	5
2024	2	12	2018-02-05 04:00:00	9588	9558	30	59	350	5
2025	2	12	2018-02-05 05:00:00	9920	9828	92	55	284	5
2026	2	12	2018-02-05 06:00:00	10172	10098	74	60	1184	10
2027	2	12	2018-02-05 07:00:00	7580	7506	74	34	1844	5
2028	2	12	2018-02-05 08:00:00	5791	5724	67	43	640	5
2029	2	12	2018-02-05 09:00:00	8643	8532	111	41	792	5
2030	2	12	2018-02-05 10:00:00	8672	8532	140	41	250	5
2031	2	12	2018-02-05 11:00:00	10359	10260	99	48	946	5
2032	2	12	2018-02-05 12:00:00	8334	8424	-90	9	4410	5
2033	2	12	2018-02-05 13:00:00	170	612	-442	18	1204	5
2034	2	12	2018-02-05 14:00:00	6501	5832	669	33	684	10
2035	2	12	2018-02-05 15:00:00	6940	6804	136	61	502	10
2036	2	12	2018-02-05 16:00:00	9380	9342	38	63	622	5
2037	2	12	2018-02-05 17:00:00	9132	8910	222	31	236	5
2038	2	12	2018-02-05 18:00:00	10252	10152	100	18	2766	5
2039	2	12	2018-02-05 19:00:00	2550	2430	120	53	236	5
2040	2	2	2018-02-05 19:00:00	2550	2430	120	53	236	5
2041	2	2	2018-02-05 20:00:00	10436	10422	14	38	534	5
2042	2	2	2018-02-05 21:00:00	9435	9342	93	71	448	5
2043	2	2	2018-02-05 22:00:00	9680	9666	14	32	362	10
2044	2	2	2018-02-05 23:00:00	10234	10260	-26	64	384	10
2045	2	2	2018-02-06 00:00:00	9804	9666	138	62	776	5
2046	2	2	2018-02-06 01:00:00	8844	8910	-66	64	1874	5
